Category1Title,Category2Title,Category3Title,Category4Title,Category5Title,Period,Val
女,金融及保險業,-,-,-,10300,78538
女,專業、科學及技術服務業,-,-,-,10300,49752
女,教育業,-,-,-,10300,22749
女,運輸及倉儲業,-,-,-,10300,45074
女,電力及燃氣供應業,-,-,-,10300,77045
女,製造業,-,-,-,10300,38360
女,營建工程業,-,-,-,10300,32255
女,醫療保健及社會工作服務業,-,-,-,10300,52558
女,藝術、娛樂及休閒服務業,-,-,-,10300,28930
女,礦業及土石採取業,-,-,-,10300,40558
總計,工業及服務業,-,-,-,10400,49024
總計,工業部門,-,-,-,10400,48373
總計,不動產業,-,-,-,10400,44075
總計,支援服務業,-,-,-,10400,35451
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,10400,66595
總計,用水供應及污染整治業,-,-,-,10400,44357
總計,住宿及餐飲業,-,-,-,10400,32508
總計,批發及零售業,-,-,-,10400,45422
總計,其他服務業,-,-,-,10400,33901
總計,服務業部門,-,-,-,10400,49526
總計,金融及保險業,-,-,-,10400,84742
總計,專業、科學及技術服務業,-,-,-,10400,56132
總計,教育業,-,-,-,10400,24304
總計,運輸及倉儲業,-,-,-,10400,51579
總計,電力及燃氣供應業,-,-,-,10400,96595
總計,製造業,-,-,-,10400,48713
總計,營建工程業,-,-,-,10400,43346
總計,醫療保健及社會工作服務業,-,-,-,10400,64100
總計,藝術、娛樂及休閒服務業,-,-,-,10400,36184
總計,礦業及土石採取業,-,-,-,10400,57198
男,工業及服務業,-,-,-,10400,53315
男,工業部門,-,-,-,10400,53640
男,不動產業,-,-,-,10400,43794
男,支援服務業,-,-,-,10400,36074
男,出版、影音製作、傳播及資通訊服務業,-,-,-,10400,72865
男,用水供應及污染整治業,-,-,-,10400,44513
男,住宿及餐飲業,-,-,-,10400,34792
男,批發及零售業,-,-,-,10400,48331
男,其他服務業,-,-,-,10400,39288
男,服務業部門,-,-,-,10400,52973
男,金融及保險業,-,-,-,10400,93060
男,專業、科學及技術服務業,-,-,-,10400,60843
男,教育業,-,-,-,10400,27046
男,運輸及倉儲業,-,-,-,10400,54189
男,電力及燃氣供應業,-,-,-,10400,99475
男,製造業,-,-,-,10400,54993
男,營建工程業,-,-,-,10400,45323
男,醫療保健及社會工作服務業,-,-,-,10400,99185
男,藝術、娛樂及休閒服務業,-,-,-,10400,43556
男,礦業及土石採取業,-,-,-,10400,59956
女,工業及服務業,-,-,-,10400,44070
女,工業部門,-,-,-,10400,39338
女,不動產業,-,-,-,10400,44352
女,支援服務業,-,-,-,10400,34695
女,出版、影音製作、傳播及資通訊服務業,-,-,-,10400,59755
女,用水供應及污染整治業,-,-,-,10400,43819
女,住宿及餐飲業,-,-,-,10400,30790
女,批發及零售業,-,-,-,10400,42812
女,其他服務業,-,-,-,10400,30388
女,服務業部門,-,-,-,10400,46567
女,金融及保險業,-,-,-,10400,79590
女,專業、科學及技術服務業,-,-,-,10400,50679
女,教育業,-,-,-,10400,23063
女,運輸及倉儲業,-,-,-,10400,46056
女,電力及燃氣供應業,-,-,-,10400,79194
女,製造業,-,-,-,10400,39568
女,營建工程業,-,-,-,10400,33104
女,醫療保健及社會工作服務業,-,-,-,10400,55628
女,藝術、娛樂及休閒服務業,-,-,-,10400,28431
女,礦業及土石採取業,-,-,-,10400,44296
總計,工業及服務業,-,-,-,10500,49266
總計,工業部門,-,-,-,10500,48654
總計,不動產業,-,-,-,10500,42897
總計,支援服務業,-,-,-,10500,35855
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,10500,67749
總計,用水供應及污染整治業,-,-,-,10500,43216
總計,住宿及餐飲業,-,-,-,10500,32498
總計,批發及零售業,-,-,-,10500,45345
總計,其他服務業,-,-,-,10500,33497
總計,服務業部門,-,-,-,10500,49730
總計,金融及保險業,-,-,-,10500,85452
總計,專業、科學及技術服務業,-,-,-,10500,56427
總計,教育業,-,-,-,10500,24876
總計,運輸及倉儲業,-,-,-,10500,52540
總計,電力及燃氣供應業,-,-,-,10500,94453
總計,製造業,-,-,-,10500,49162
總計,營建工程業,-,-,-,10500,42839
總計,醫療保健及社會工作服務業,-,-,-,10500,65236
總計,藝術、娛樂及休閒服務業,-,-,-,10500,36821
總計,礦業及土石採取業,-,-,-,10500,55425
男,工業及服務業,-,-,-,10500,53445
男,工業部門,-,-,-,10500,53767
男,不動產業,-,-,-,10500,42067
男,支援服務業,-,-,-,10500,36525
男,出版、影音製作、傳播及資通訊服務業,-,-,-,10500,73979
男,用水供應及污染整治業,-,-,-,10500,43365
男,住宿及餐飲業,-,-,-,10500,34643
男,批發及零售業,-,-,-,10500,48193
男,其他服務業,-,-,-,10500,38289
男,服務業部門,-,-,-,10500,53109
男,金融及保險業,-,-,-,10500,92176
男,專業、科學及技術服務業,-,-,-,10500,61933
男,教育業,-,-,-,10500,27885
男,運輸及倉儲業,-,-,-,10500,55246
男,電力及燃氣供應業,-,-,-,10500,97289
男,製造業,-,-,-,10500,55348
男,營建工程業,-,-,-,10500,44675
男,醫療保健及社會工作服務業,-,-,-,10500,102171
男,藝術、娛樂及休閒服務業,-,-,-,10500,44419
男,礦業及土石採取業,-,-,-,10500,58039
女,工業及服務業,-,-,-,10500,44457
女,工業部門,-,-,-,10500,39880
女,不動產業,-,-,-,10500,43673
女,支援服務業,-,-,-,10500,35039
女,出版、影音製作、傳播及資通訊服務業,-,-,-,10500,60924
女,用水供應及污染整治業,-,-,-,10500,42706
女,住宿及餐飲業,-,-,-,10500,30871
女,批發及零售業,-,-,-,10500,42779
女,其他服務業,-,-,-,10500,30417
女,服務業部門,-,-,-,10500,46832
女,金融及保險業,-,-,-,10500,81283
女,專業、科學及技術服務業,-,-,-,10500,50054
女,教育業,-,-,-,10500,23468
女,運輸及倉儲業,-,-,-,10500,46984
女,電力及燃氣供應業,-,-,-,10500,77813
女,製造業,-,-,-,10500,40141
女,營建工程業,-,-,-,10500,33367
女,醫療保健及社會工作服務業,-,-,-,10500,56403
女,藝術、娛樂及休閒服務業,-,-,-,10500,28817
女,礦業及土石採取業,-,-,-,10500,42691
總計,工業及服務業,-,-,-,10600,50480
總計,工業部門,-,-,-,10600,49907
總計,不動產業,-,-,-,10600,44893
總計,支援服務業,-,-,-,10600,36178
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,10600,69196
總計,用水供應及污染整治業,-,-,-,10600,44286
總計,住宿及餐飲業,-,-,-,10600,33406
總計,批發及零售業,-,-,-,10600,47260
總計,其他服務業,-,-,-,10600,33860
總計,服務業部門,-,-,-,10600,50912
總計,金融及保險業,-,-,-,10600,86425
總計,專業、科學及技術服務業,-,-,-,10600,57585
總計,教育業,-,-,-,10600,25288
總計,運輸及倉儲業,-,-,-,10600,53314
總計,電力及燃氣供應業,-,-,-,10600,94730
總計,製造業,-,-,-,10600,50678
總計,營建工程業,-,-,-,10600,42506
總計,醫療保健及社會工作服務業,-,-,-,10600,65681
總計,藝術、娛樂及休閒服務業,-,-,-,10600,37535
總計,礦業及土石採取業,-,-,-,10600,55098
男,工業及服務業,-,-,-,10600,54706
男,工業部門,-,-,-,10600,55047
男,不動產業,-,-,-,10600,44715
男,支援服務業,-,-,-,10600,37107
男,出版、影音製作、傳播及資通訊服務業,-,-,-,10600,75727
男,用水供應及污染整治業,-,-,-,10600,44299
男,住宿及餐飲業,-,-,-,10600,35568
男,批發及零售業,-,-,-,10600,50284
男,其他服務業,-,-,-,10600,38365
男,服務業部門,-,-,-,10600,54354
男,金融及保險業,-,-,-,10600,92041
男,專業、科學及技術服務業,-,-,-,10600,63394
男,教育業,-,-,-,10600,28455
男,運輸及倉儲業,-,-,-,10600,55656
男,電力及燃氣供應業,-,-,-,10600,97572
男,製造業,-,-,-,10600,57010
男,營建工程業,-,-,-,10600,44266
男,醫療保健及社會工作服務業,-,-,-,10600,100618
男,藝術、娛樂及休閒服務業,-,-,-,10600,45537
男,礦業及土石採取業,-,-,-,10600,58094
女,工業及服務業,-,-,-,10600,45633
女,工業部門,-,-,-,10600,41114
女,不動產業,-,-,-,10600,45057
女,支援服務業,-,-,-,10600,35050
女,出版、影音製作、傳播及資通訊服務業,-,-,-,10600,62172
女,用水供應及污染整治業,-,-,-,10600,44241
女,住宿及餐飲業,-,-,-,10600,31780
女,批發及零售業,-,-,-,10600,44523
女,其他服務業,-,-,-,10600,30979
女,服務業部門,-,-,-,10600,47964
女,金融及保險業,-,-,-,10600,82909
女,專業、科學及技術服務業,-,-,-,10600,50979
女,教育業,-,-,-,10600,23756
女,運輸及倉儲業,-,-,-,10600,48592
女,電力及燃氣供應業,-,-,-,10600,78575
女,製造業,-,-,-,10600,41441
女,營建工程業,-,-,-,10600,33602
女,醫療保健及社會工作服務業,-,-,-,10600,56988
女,藝術、娛樂及休閒服務業,-,-,-,10600,28893
女,礦業及土石採取業,-,-,-,10600,41485
總計,工業及服務業,-,-,-,10700,52407
總計,工業部門,-,-,-,10700,52005
總計,不動產業,-,-,-,10700,47658
總計,支援服務業,-,-,-,10700,37133
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,10700,69909
總計,用水供應及污染整治業,-,-,-,10700,45319
總計,住宿及餐飲業,-,-,-,10700,34077
總計,批發及零售業,-,-,-,10700,49798
總計,其他服務業,-,-,-,10700,34966
總計,服務業部門,-,-,-,10700,52708
總計,金融及保險業,-,-,-,10700,89215
總計,專業、科學及技術服務業,-,-,-,10700,58773
總計,教育業,-,-,-,10700,26033
總計,運輸及倉儲業,-,-,-,10700,54994
總計,電力及燃氣供應業,-,-,-,10700,96054
總計,製造業,-,-,-,10700,52948
總計,營建工程業,-,-,-,10700,43645
總計,醫療保健及社會工作服務業,-,-,-,10700,67014
總計,藝術、娛樂及休閒服務業,-,-,-,10700,38742
總計,礦業及土石採取業,-,-,-,10700,56288
男,工業及服務業,-,-,-,10700,56903
男,工業部門,-,-,-,10700,57326
男,不動產業,-,-,-,10700,46717
男,支援服務業,-,-,-,10700,37967
男,出版、影音製作、傳播及資通訊服務業,-,-,-,10700,76413
男,用水供應及污染整治業,-,-,-,10700,45330
男,住宿及餐飲業,-,-,-,10700,36150
男,批發及零售業,-,-,-,10700,53487
男,其他服務業,-,-,-,10700,39556
男,服務業部門,-,-,-,10700,56468
男,金融及保險業,-,-,-,10700,95819
男,專業、科學及技術服務業,-,-,-,10700,64854
男,教育業,-,-,-,10700,28869
男,運輸及倉儲業,-,-,-,10700,57428
男,電力及燃氣供應業,-,-,-,10700,98720
男,製造業,-,-,-,10700,59559
男,營建工程業,-,-,-,10700,45494
男,醫療保健及社會工作服務業,-,-,-,10700,102308
男,藝術、娛樂及休閒服務業,-,-,-,10700,46572
男,礦業及土石採取業,-,-,-,10700,59853
女,工業及服務業,-,-,-,10700,47257
女,工業部門,-,-,-,10700,42903
女,不動產業,-,-,-,10700,48545
女,支援服務業,-,-,-,10700,36120
女,出版、影音製作、傳播及資通訊服務業,-,-,-,10700,63124
女,用水供應及污染整治業,-,-,-,10700,45281
女,住宿及餐飲業,-,-,-,10700,32517
女,批發及零售業,-,-,-,10700,46460
女,其他服務業,-,-,-,10700,32046
女,服務業部門,-,-,-,10700,49493
女,金融及保險業,-,-,-,10700,85066
女,專業、科學及技術服務業,-,-,-,10700,51924
女,教育業,-,-,-,10700,24598
女,運輸及倉儲業,-,-,-,10700,50079
女,電力及燃氣供應業,-,-,-,10700,81471
女,製造業,-,-,-,10700,43295
女,營建工程業,-,-,-,10700,34213
女,醫療保健及社會工作服務業,-,-,-,10700,58185
女,藝術、娛樂及休閒服務業,-,-,-,10700,30354
女,礦業及土石採取業,-,-,-,10700,41535
總計,工業及服務業,-,-,-,10800,53457
總計,工業部門,-,-,-,10800,52865
總計,不動產業,-,-,-,10800,50431
總計,支援服務業,-,-,-,10800,37616
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,10800,72144
總計,用水供應及污染整治業,-,-,-,10800,45830
總計,住宿及餐飲業,-,-,-,10800,34686
總計,批發及零售業,-,-,-,10800,51328
總計,其他服務業,-,-,-,10800,35594
總計,服務業部門,-,-,-,10800,53882
總計,金融及保險業,-,-,-,10800,93059
總計,專業、科學及技術服務業,-,-,-,10800,63534
總計,教育業,-,-,-,10800,30535
總計,運輸及倉儲業,-,-,-,10800,55588
總計,電力及燃氣供應業,-,-,-,10800,96137
總計,製造業,-,-,-,10800,53776
總計,營建工程業,-,-,-,10800,44833
總計,醫療保健及社會工作服務業,-,-,-,10800,64045
總計,藝術、娛樂及休閒服務業,-,-,-,10800,39520
總計,礦業及土石採取業,-,-,-,10800,57364
男,工業及服務業,-,-,-,10800,58176
男,工業部門,-,-,-,10800,58245
男,不動產業,-,-,-,10800,49790
男,支援服務業,-,-,-,10800,38340
男,出版、影音製作、傳播及資通訊服務業,-,-,-,10800,78621
男,用水供應及污染整治業,-,-,-,10800,45944
男,住宿及餐飲業,-,-,-,10800,36501
男,批發及零售業,-,-,-,10800,55415
男,其他服務業,-,-,-,10800,41041
男,服務業部門,-,-,-,10800,58107
男,金融及保險業,-,-,-,10800,99850
男,專業、科學及技術服務業,-,-,-,10800,69949
男,教育業,-,-,-,10800,28962
男,運輸及倉儲業,-,-,-,10800,57994
男,電力及燃氣供應業,-,-,-,10800,98567
男,製造業,-,-,-,10800,60434
男,營建工程業,-,-,-,10800,46744
男,醫療保健及社會工作服務業,-,-,-,10800,96829
男,藝術、娛樂及休閒服務業,-,-,-,10800,47252
男,礦業及土石採取業,-,-,-,10800,60556
女,工業及服務業,-,-,-,10800,48172
女,工業部門,-,-,-,10800,43681
女,不動產業,-,-,-,10800,51028
女,支援服務業,-,-,-,10800,36737
女,出版、影音製作、傳播及資通訊服務業,-,-,-,10800,65481
女,用水供應及污染整治業,-,-,-,10800,45450
女,住宿及餐飲業,-,-,-,10800,33265
女,批發及零售業,-,-,-,10800,47586
女,其他服務業,-,-,-,10800,32253
女,服務業部門,-,-,-,10800,50358
女,金融及保險業,-,-,-,10800,88812
女,專業、科學及技術服務業,-,-,-,10800,56156
女,教育業,-,-,-,10800,31016
女,運輸及倉儲業,-,-,-,10800,50789
女,電力及燃氣供應業,-,-,-,10800,83343
女,製造業,-,-,-,10800,44057
女,營建工程業,-,-,-,10800,35430
女,醫療保健及社會工作服務業,-,-,-,10800,55938
女,藝術、娛樂及休閒服務業,-,-,-,10800,31161
女,礦業及土石採取業,-,-,-,10800,44086
總計,工業及服務業,-,-,-,10900,54160
總計,工業部門,-,-,-,10900,53136
總計,不動產業,-,-,-,10900,54188
總計,支援服務業,-,-,-,10900,37757
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,10900,74041
總計,用水供應及污染整治業,-,-,-,10900,45469
總計,住宿及餐飲業,-,-,-,10900,35018
總計,批發及零售業,-,-,-,10900,52281
總計,其他服務業,-,-,-,10900,36303
總計,服務業部門,-,-,-,10900,54893
總計,金融及保險業,-,-,-,10900,94473
總計,專業、科學及技術服務業,-,-,-,10900,64568
總計,教育業,-,-,-,10900,31014
總計,運輸及倉儲業,-,-,-,10900,55097
總計,電力及燃氣供應業,-,-,-,10900,94360
總計,製造業,-,-,-,10900,54004
總計,營建工程業,-,-,-,10900,45622
總計,醫療保健及社會工作服務業,-,-,-,10900,64223
總計,藝術、娛樂及休閒服務業,-,-,-,10900,40629
總計,礦業及土石採取業,-,-,-,10900,57054
男,工業及服務業,-,-,-,10900,58917
男,工業部門,-,-,-,10900,58470
男,不動產業,-,-,-,10900,54422
男,支援服務業,-,-,-,10900,38656
男,出版、影音製作、傳播及資通訊服務業,-,-,-,10900,80979
男,用水供應及污染整治業,-,-,-,10900,45739
男,住宿及餐飲業,-,-,-,10900,37135
男,批發及零售業,-,-,-,10900,56846
男,其他服務業,-,-,-,10900,41867
男,服務業部門,-,-,-,10900,59361
男,金融及保險業,-,-,-,10900,100451
男,專業、科學及技術服務業,-,-,-,10900,71878
男,教育業,-,-,-,10900,28939
男,運輸及倉儲業,-,-,-,10900,58058
男,電力及燃氣供應業,-,-,-,10900,96429
男,製造業,-,-,-,10900,60617
男,營建工程業,-,-,-,10900,47480
男,醫療保健及社會工作服務業,-,-,-,10900,94892
男,藝術、娛樂及休閒服務業,-,-,-,10900,48837
男,礦業及土石採取業,-,-,-,10900,60072
女,工業及服務業,-,-,-,10900,48807
女,工業部門,-,-,-,10900,43997
女,不動產業,-,-,-,10900,53972
女,支援服務業,-,-,-,10900,36608
女,出版、影音製作、傳播及資通訊服務業,-,-,-,10900,67109
女,用水供應及污染整治業,-,-,-,10900,44556
女,住宿及餐飲業,-,-,-,10900,33369
女,批發及零售業,-,-,-,10900,48043
女,其他服務業,-,-,-,10900,32834
女,服務業部門,-,-,-,10900,51144
女,金融及保險業,-,-,-,10900,90736
女,專業、科學及技術服務業,-,-,-,10900,55966
女,教育業,-,-,-,10900,31655
女,運輸及倉儲業,-,-,-,10900,49188
女,電力及燃氣供應業,-,-,-,10900,83749
女,製造業,-,-,-,10900,44330
女,營建工程業,-,-,-,10900,36574
女,醫療保健及社會工作服務業,-,-,-,10900,56545
女,藝術、娛樂及休閒服務業,-,-,-,10900,31823
女,礦業及土石採取業,-,-,-,10900,44554
總計,工業及服務業,-,-,-,11000,55792
總計,工業部門,-,-,-,11000,56298
總計,不動產業,-,-,-,11000,57330
總計,支援服務業,-,-,-,11000,38162
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,11000,75588
總計,用水供應及污染整治業,-,-,-,11000,45228
總計,住宿及餐飲業,-,-,-,11000,35033
總計,批發及零售業,-,-,-,11000,51448
總計,其他服務業,-,-,-,11000,36011
總計,服務業部門,-,-,-,11000,55428
總計,金融及保險業,-,-,-,11000,98875
總計,專業、科學及技術服務業,-,-,-,11000,65478
總計,教育業,-,-,-,11000,31389
總計,運輸及倉儲業,-,-,-,11000,57579
總計,電力及燃氣供應業,-,-,-,11000,93625
總計,製造業,-,-,-,11000,57473
總計,營建工程業,-,-,-,11000,47468
總計,醫療保健及社會工作服務業,-,-,-,11000,64020
總計,藝術、娛樂及休閒服務業,-,-,-,11000,38650
總計,礦業及土石採取業,-,-,-,11000,56098
男,工業及服務業,-,-,-,11000,61150
男,工業部門,-,-,-,11000,62241
男,不動產業,-,-,-,11000,59249
男,支援服務業,-,-,-,11000,39064
男,出版、影音製作、傳播及資通訊服務業,-,-,-,11000,82823
男,用水供應及污染整治業,-,-,-,11000,45168
男,住宿及餐飲業,-,-,-,11000,37219
男,批發及零售業,-,-,-,11000,55972
男,其他服務業,-,-,-,11000,41391
男,服務業部門,-,-,-,11000,60060
男,金融及保險業,-,-,-,11000,105426
男,專業、科學及技術服務業,-,-,-,11000,72688
男,教育業,-,-,-,11000,29187
男,運輸及倉儲業,-,-,-,11000,60662
男,電力及燃氣供應業,-,-,-,11000,95521
男,製造業,-,-,-,11000,64990
男,營建工程業,-,-,-,11000,49319
男,醫療保健及社會工作服務業,-,-,-,11000,95318
男,藝術、娛樂及休閒服務業,-,-,-,11000,46253
男,礦業及土石採取業,-,-,-,11000,58861
女,工業及服務業,-,-,-,11000,49809
女,工業部門,-,-,-,11000,46198
女,不動產業,-,-,-,11000,55619
女,支援服務業,-,-,-,11000,37020
女,出版、影音製作、傳播及資通訊服務業,-,-,-,11000,68390
女,用水供應及污染整治業,-,-,-,11000,45434
女,住宿及餐飲業,-,-,-,11000,33340
女,批發及零售業,-,-,-,11000,47279
女,其他服務業,-,-,-,11000,32572
女,服務業部門,-,-,-,11000,51576
女,金融及保險業,-,-,-,11000,94758
女,專業、科學及技術服務業,-,-,-,11000,56929
女,教育業,-,-,-,11000,32064
女,運輸及倉儲業,-,-,-,11000,51528
女,電力及燃氣供應業,-,-,-,11000,84295
女,製造業,-,-,-,11000,46559
女,營建工程業,-,-,-,11000,38554
女,醫療保健及社會工作服務業,-,-,-,11000,56273
女,藝術、娛樂及休閒服務業,-,-,-,11000,30498
女,礦業及土石採取業,-,-,-,11000,45005
總計,工業及服務業,-,-,-,11100,57728
總計,工業部門,-,-,-,11100,58972
總計,不動產業,-,-,-,11100,57200
總計,支援服務業,-,-,-,11100,38528
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,11100,79142
總計,用水供應及污染整治業,-,-,-,11100,45955
總計,住宿及餐飲業,-,-,-,11100,36099
總計,批發及零售業,-,-,-,11100,52038
總計,其他服務業,-,-,-,11100,37565
總計,服務業部門,-,-,-,11100,56832
總計,金融及保險業,-,-,-,11100,100390
總計,專業、科學及技術服務業,-,-,-,11100,67728
總計,教育業,-,-,-,11100,32236
總計,運輸及倉儲業,-,-,-,11100,62232
總計,電力及燃氣供應業,-,-,-,11100,95603
總計,製造業,-,-,-,11100,60451
總計,營建工程業,-,-,-,11100,48545
總計,醫療保健及社會工作服務業,-,-,-,11100,66543
總計,藝術、娛樂及休閒服務業,-,-,-,11100,39886
總計,礦業及土石採取業,-,-,-,11100,58625
男,工業及服務業,-,-,-,11100,63219
男,工業部門,-,-,-,11100,65300
男,不動產業,-,-,-,11100,57606
男,支援服務業,-,-,-,11100,39317
男,出版、影音製作、傳播及資通訊服務業,-,-,-,11100,85735
男,用水供應及污染整治業,-,-,-,11100,46230
男,住宿及餐飲業,-,-,-,11100,38248
男,批發及零售業,-,-,-,11100,55819
男,其他服務業,-,-,-,11100,42362
男,服務業部門,-,-,-,11100,61138
男,金融及保險業,-,-,-,11100,106843
男,專業、科學及技術服務業,-,-,-,11100,75030
男,教育業,-,-,-,11100,28877
男,運輸及倉儲業,-,-,-,11100,65184
男,電力及燃氣供應業,-,-,-,11100,97656
男,製造業,-,-,-,11100,68567
男,營建工程業,-,-,-,11100,50460
男,醫療保健及社會工作服務業,-,-,-,11100,98813
男,藝術、娛樂及休閒服務業,-,-,-,11100,47811
男,礦業及土石採取業,-,-,-,11100,61309
女,工業及服務業,-,-,-,11100,51636
女,工業部門,-,-,-,11100,48292
女,不動產業,-,-,-,11100,56856
女,支援服務業,-,-,-,11100,37545
女,出版、影音製作、傳播及資通訊服務業,-,-,-,11100,72517
女,用水供應及污染整治業,-,-,-,11100,45054
女,住宿及餐飲業,-,-,-,11100,34405
女,批發及零售業,-,-,-,11100,48594
女,其他服務業,-,-,-,11100,34404
女,服務業部門,-,-,-,11100,53273
女,金融及保險業,-,-,-,11100,96318
女,專業、科學及技術服務業,-,-,-,11100,58947
女,教育業,-,-,-,11100,33298
女,運輸及倉儲業,-,-,-,11100,56594
女,電力及燃氣供應業,-,-,-,11100,85877
女,製造業,-,-,-,11100,48760
女,營建工程業,-,-,-,11100,39360
女,醫療保健及社會工作服務業,-,-,-,11100,58517
女,藝術、娛樂及休閒服務業,-,-,-,11100,31191
女,礦業及土石採取業,-,-,-,11100,47603
